"158","1","school.class","クラス管理","add_row_title","行追加",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"159","1","school.class","クラス管理","add_title","会員追加",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"160","1","school.class","クラス管理","amout_money_title","金額",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"161","1","school.class","クラス管理","begin_day_title","開始日",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"162","1","school.class","クラス管理","branch_management_title","支部管理",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"163","1","school.class","クラス管理","can_not_delete_higher_error_title","上位組織で登録されたクラスなので削除できません。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"164","1","school.class","クラス管理","class_action_title","操作",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"165","1","school.class","クラス管理","class_list_title","一覧",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"166","1","school.class","クラス管理","class_name_title","名称",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"167","1","school.class","クラス管理","class_register_title","登録",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"168","1","school.class","クラス管理","class_search_title","クラス検索",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"169","1","school.class","クラス管理","coach_title","講師",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"170","1","school.class","クラス管理","confirm_action_title","しますが、よろしいでしょうか？",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"171","1","school.class","クラス管理","confirm_or_delete_title","確認・削除",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"172","1","school.class","クラス管理","confirm_title","確認",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"173","1","school.class","クラス管理","copy_action_title","コピーします。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"174","1","school.class","クラス管理","copy_class_title","クラスコピー",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"175","1","school.class","クラス管理","copy_title","コピー",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"176","1","school.class","クラス管理","cost_not_tuition_free_title","その他費用",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"177","1","school.class","クラス管理","course_title","科目",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"178","1","school.class","クラス管理","date_format","%Y年%m月%d日",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"179","1","school.class","クラス管理","delete_confirm_title","削除します。よろしいですか。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"180","1","school.class","クラス管理","delete_row_title","行削除",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"181","1","school.class","クラス管理","delete_title","会員削除",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"182","1","school.class","クラス管理","detail_info_title","詳細情報",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"183","1","school.class","クラス管理","duplicated_class_name_title","クラス名が既にあります。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"184","1","school.class","クラス管理","duplicated_targer_month_payment_error_title","対象月と摘要が同じものが存在します。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"185","1","school.class","クラス管理","edit_basic_info_title","基本情報編集",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"186","1","school.class","クラス管理","edit_individual_info_title","個別情報設定",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"187","1","school.class","クラス管理","edit_title","編集",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"188","1","school.class","クラス管理","end_day_title","終了日",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"189","1","school.class","クラス管理","end_title","終了",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"190","1","school.class","クラス管理","every_month_title","毎月",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"191","1","school.class","クラス管理","execute_segment_title","確認区分",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"192","1","school.class","クラス管理","failed_title","に失敗しました",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"193","1","school.class","クラス管理","fee_title","料金（円）",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"194","1","school.class","クラス管理","fee_type_title","受講料種別 | 料金（円）",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"195","1","school.class","クラス管理","format_amout_money_error_title","金額には数値を入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"196","1","school.class","クラス管理","format_tuition_error_title","受講料には数値を入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"197","1","school.class","クラス管理","format_tuition_fee_error_title","番目の受講料は数値を入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"198","1","school.class","クラス管理","format_unit_lecture_error_title","番目の回数は数値を入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"199","1","school.class","クラス管理","friday_title","金曜日",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"200","1","school.class","クラス管理","furigana_title","フリガナ",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"201","1","school.class","クラス管理","guardian_name_title","保護者名",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"202","1","school.class","クラス管理","input_class_name_error_title","クラス名の入力",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"203","1","school.class","クラス管理","input_member_section_error_title","会員区分は双方とも入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"204","1","school.class","クラス管理","input_student_section_error_title","会員区分は双方とも入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"205","1","school.class","クラス管理","invalid_title","無効",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"206","1","school.class","クラス管理","length_class_name_error_title","名称は255文字以内で入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"207","1","school.class","クラス管理","length_tuition_fee_error_title","番目の受講料は10桁以内で入力してください。",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
